id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Specialisation,No of Beds,Insurance Schemes
Hospital #1980,Madurai,Tamilnadu,Madurai,823.0,9.96323004135407,78.10811694932795,4.9,422,Endocrinology,23,"CGHS, OPD, NRHM, NHM, PMSSY, NHA"
Hospital #1981,Madurai,Tamilnadu,Madurai,823.0,9.896561619182904,78.09626719318419,3.8,15,"Gastroenterology, Ophthalmology",15,"CGHS, NHM, MoHFW, OPD, NRHM, AIIMS"
Hospital #1982,Madurai,Tamilnadu,Madurai,823.0,10.07814309718768,78.06187230690112,3.2,7,Endocrinology,13,"OPD, AIIMS, MoHFW, NHM, AB-PMJAY"
Hospital #1983,Marthandam,Tamilnadu,Kanyakumari,1106.0,8.149180190132999,77.41312775491309,3.8,134,Urology,13,"NHA, PMSSY, CGHS, NRHM, NUHM, OPD"
Hospital #1984,Nagercoil,Tamilnadu,Kanyakumari,1106.0,8.194979784989318,77.37822172153508,3.9,489,"Pediatrics, Orthopedics",39,"NUHM, OPD, CGHS, NRHM, NHM"
Hospital #1985,Nagercoil,Tamilnadu,Kanyakumari,1106.0,8.322551610729874,77.21715390415251,5.0,3,Dermatology,23,"AIIMS, PMSSY, NRHM, AB-PMJAY, MoHFW, NHM"
Hospital #1986,Nagercoil,Tamilnadu,Kanyakumari,1106.0,8.174857127447332,77.41556291425789,4.7,698,"Pulmonology, Orthopedics",2,"AB-PMJAY, CGHS, NHA, OPD, NRHM, NUHM"
Hospital #1987,Nagercoil,Tamilnadu,Kanyakumari,1106.0,8.195444507059925,77.41102751323785,4.8,740,General Surgery,8,"PMSSY, AIIMS, NHM, NUHM, OPD, NRHM"
Hospital #1988,Namakkal,Tamilnadu,Namakkal,506.0,11.329114852953794,78.15037349539317,4.0,120,"Endocrinology, Dermatology",21,"OPD, MoHFW, CGHS, NHM, AIIMS, NRHM"
Hospital #1989,Namakkal,Tamilnadu,Namakkal,506.0,11.285418746533388,78.01432905203048,3.3,61,Psychiatry,19,"NHA, NUHM, PMSSY, CGHS, OPD, AIIMS"
Hospital #1990,Namakkal,Tamilnadu,Namakkal,506.0,11.038568975522384,78.23573053367535,4.7,25,"Ophthalmology, Psychiatry",1,"MoHFW, NHM, PMSSY, CGHS, OPD, NUHM"
Hospital #1991,Ooty,Tamilnadu,Nilgiris,288.0,11.4009375,76.6991179,4.5,1154,"Oncology, Neurology",31,"AB-PMJAY, NHA, CGHS, NRHM, MoHFW, NHM"
Hospital #1992,Pollachi,Tamilnadu,Coimbatore,748.0,10.725191472960976,76.81627342614556,4.9,3,"Nephrology, Pulmonology",14,"NHA, NRHM, NHM, NUHM, CGHS, MoHFW"
Hospital #1993,Pollachi,Tamilnadu,Coimbatore,748.0,10.67015847944041,76.9993292232717,4.5,511,"Psychiatry, Endocrinology",45,"PMSSY, CGHS, NHM, MoHFW, NRHM, AB-PMJAY"
Hospital #1994,Pollachi,Tamilnadu,Coimbatore,748.0,10.677101094808297,77.01087919674023,3.8,147,"Gynecology, Pediatrics",25,"CGHS, NRHM, MoHFW, NHA, NUHM"
Hospital #1995,Pudukkottai,Tamilnadu,Pudukkottai,348.0,10.3764375,78.8222429,4.7,1452,"Pediatrics, Oncology",17,"CGHS, OPD, NUHM, AB-PMJAY, NRHM, AIIMS"
Hospital #1996,Salem,Tamilnadu,Salem,663.0,11.597236114663753,77.93108575577611,3.6,65,Cardiology,24,"PMSSY, NHM, OPD, CGHS, AIIMS"
Hospital #1997,Salem,Tamilnadu,Salem,663.0,11.657328431807386,78.13337469201545,4.9,2260,"Cardiology, Neurology",19,"OPD, PMSSY, MoHFW, CGHS, AB-PMJAY, NUHM"
Hospital #1998,Salem,Tamilnadu,Salem,663.0,11.669116944550687,78.2778081910936,2.9,223,"Orthopedics, Gastroenterology",13,"NHA, NHM, NUHM, MoHFW, NRHM, PMSSY"
Hospital #1999,Salem,Tamilnadu,Salem,663.0,11.634590953116607,78.12343070309844,4.3,1916,"Gynecology, Ophthalmology",18,"AB-PMJAY, PMSSY, NUHM, OPD, NHA"
Hospital #2000,Salem,Tamilnadu,Salem,663.0,11.718552219269814,78.14095402793929,4.0,644,"Oncology, Gynecology",17,"NHA, AIIMS, NHM, PMSSY, MoHFW, CGHS"
Hospital #2001,Salem,Tamilnadu,Salem,663.0,11.65889722783379,78.1729452293784,4.5,2200,Gynecology,6,"AIIMS, NHM, AB-PMJAY, NUHM, PMSSY, CGHS"
Hospital #2002,Salem,Tamilnadu,Salem,663.0,11.498743293863132,78.25686289659511,2.9,275,"Nephrology, Cardiology",12,"NHA, AIIMS, NHM, NUHM, PMSSY, CGHS"
Hospital #2003,Salem,Tamilnadu,Salem,663.0,11.678499447815494,78.13639224434198,3.0,228,Nephrology,11,"NRHM, MoHFW, AIIMS, PMSSY, NUHM, NHM"
Hospital #2004,Salem,Tamilnadu,Salem,663.0,11.63785773586898,78.09583584980297,4.5,330,Endocrinology,22,"NRHM, NHA, NHM, MoHFW, AB-PMJAY"
Hospital #2005,Salem,Tamilnadu,Salem,663.0,11.659537624879375,78.13528879457496,3.8,125,Nephrology,12,"PMSSY, MoHFW, OPD, AIIMS, NHM, NUHM"
Hospital #2006,Salem,Tamilnadu,Salem,663.0,11.597320461632982,78.17444073558889,4.6,113,Ophthalmology,25,"NHM, NHA, PMSSY, AB-PMJAY, CGHS, AIIMS"
Hospital #2007,Salem,Tamilnadu,Salem,663.0,11.70566678653957,78.12069715493884,3.9,223,Cardiology,31,"PMSSY, NUHM, NRHM, AB-PMJAY, NHA, NHM"
Hospital #2008,Salem,Tamilnadu,Salem,663.0,11.704839656082626,78.1719595639288,4.3,326,"General Surgery, Psychiatry",20,"NHA, NUHM, CGHS, OPD, NRHM"
Hospital #2009,Sivakasi,Tamilnadu,Virudhunagar,454.0,9.4529375,77.7993679,4.6,5,Neurology,4,"AB-PMJAY, MoHFW, CGHS, NUHM, AIIMS, NRHM"
Hospital #2010,Thanjavur,Tamilnadu,Thanjavur,691.0,10.751904030780937,79.10158697301918,4.5,2547,"Psychiatry, Pediatrics",24,"AIIMS, OPD, AB-PMJAY, CGHS, NUHM, PMSSY"
Hospital #2011,Thanjavur,Tamilnadu,Thanjavur,691.0,10.797622867894852,79.11306555661443,3.9,590,Pulmonology,11,"NUHM, OPD, NHA, AIIMS, NHM, NRHM"
Hospital #2012,Theni,Tamilnadu,Theni,433.0,9.7296875,77.2831179,4.4,30,"Pulmonology, Nephrology",1,"NHM, CGHS, NRHM, OPD, PMSSY, NHA"
Hospital #2013,Tirunelveli,Tamilnadu,Tirunelveli,433.0,8.7109375,77.7239929,3.5,16,"Dermatology, General Surgery",13,"NRHM, PMSSY, AB-PMJAY, MoHFW, CGHS, NHM"
Hospital #2014,Tiruppur,Tamilnadu,Tiruppur,476.0,11.169455223376978,77.30550105286738,3.5,177,Oncology,9,"NUHM, NHM, AIIMS, CGHS, OPD, PMSSY"
Hospital #2015,Tiruppur,Tamilnadu,Tiruppur,476.0,11.5777440747511,78.10142903415097,2.5,35,"General Surgery, Cardiology",10,"CGHS, PMSSY, NHA, AIIMS, AB-PMJAY"
Hospital #2016,Tiruppur,Tamilnadu,Tiruppur,476.0,11.111880222834753,77.27072859628869,4.2,954,Nephrology,21,"NHA, NUHM, MoHFW, AB-PMJAY, CGHS"
Hospital #2017,Tiruvannamalai,Tamilnadu,Tiruvannamalai,399.0,12.2290625,79.0636179,3.4,50,Pediatrics,35,"NHA, AB-PMJAY, CGHS, AIIMS, NHM, NRHM"
Hospital #2018,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.811309004640272,78.67647261882539,4.6,1497,General Surgery,18,"NUHM, PMSSY, NHA, AIIMS, MoHFW"
Hospital #2019,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.909191306212572,78.72334617690987,3.7,33,Psychiatry,1,"PMSSY, AIIMS, NRHM, NHA, MoHFW"
Hospital #2020,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.85159444323746,78.71487752298037,3.4,54,Gastroenterology,30,"OPD, NRHM, NHA, NUHM, PMSSY"
Hospital #2021,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.836631773636888,78.61646881866776,4.1,128,Endocrinology,15,"AIIMS, MoHFW, NUHM, OPD, AB-PMJAY"
Hospital #2022,Tuticorin,Tamilnadu,Thoothukudi,378.0,8.846751738456675,78.1232987673502,3.9,257,Cardiology,20,"AB-PMJAY, AIIMS, PMSSY, NRHM, OPD"
Hospital #2023,Tuticorin,Tamilnadu,Thoothukudi,378.0,8.83507849371869,78.11993768590918,4.1,229,Nephrology,30,"OPD, MoHFW, AIIMS, AB-PMJAY, CGHS, NHM"
Hospital #2024,Tuticorin,Tamilnadu,Thoothukudi,378.0,8.799066150615612,78.14783026991783,4.7,464,"Neurology, Pediatrics",24,"NHA, NUHM, NRHM, AB-PMJAY, MoHFW, PMSSY"
Hospital #2025,Vellore,Tamilnadu,Vellore,776.0,12.8704375,79.0873679,4.4,2446,"Cardiology, Urology",2,"NHM, AIIMS, AB-PMJAY, CGHS, OPD"
Hospital #2026,Hyderabad,Telangana,Hyderabad,18172.0,17.419403534213284,78.39834690683674,4.2,237,Endocrinology,13,"NRHM, MoHFW, PMSSY, NHM, NUHM, NHA"
Hospital #2027,Hyderabad,Telangana,Hyderabad,18172.0,17.514572280656807,78.52934954584234,3.6,58,Oncology,17,"AB-PMJAY, AIIMS, PMSSY, MoHFW, NHM, NUHM"
Hospital #2028,Hyderabad,Telangana,Hyderabad,18172.0,17.389573599541166,78.50717318766083,3.5,514,Psychiatry,11,"PMSSY, NUHM, NHA, NHM, OPD"
Hospital #2029,Hyderabad,Telangana,Hyderabad,18172.0,17.366476696814637,78.50798337789068,4.4,352,Urology,20,"NHA, AB-PMJAY, CGHS, OPD, AIIMS, MoHFW"
Hospital #2030,Hyderabad,Telangana,Hyderabad,18172.0,17.482075313965346,78.33326829406016,3.9,2520,Psychiatry,4,"NRHM, NUHM, NHM, CGHS, AIIMS"
Hospital #2031,Hyderabad,Telangana,Hyderabad,18172.0,17.498350257353152,78.39061430140694,4.1,229,"Nephrology, Neurology",7,"NHM, OPD, PMSSY, NHA, AIIMS, CGHS"
Hospital #2032,Hyderabad,Telangana,Hyderabad,18172.0,17.490884339807447,78.37629957677976,4.2,1592,General Surgery,24,"AIIMS, MoHFW, OPD, CGHS, NHA"
Hospital #2033,Hyderabad,Telangana,Hyderabad,18172.0,17.374427457274834,78.48342574053689,4.7,4829,"Orthopedics, General Surgery",13,"NUHM, NHA, PMSSY, CGHS, OPD"
Hospital #2034,Hyderabad,Telangana,Hyderabad,18172.0,17.29184702445592,78.49248364622616,3.6,119,"Dermatology, Orthopedics",17,"AB-PMJAY, NUHM, PMSSY, CGHS, NRHM, OPD"
Hospital #2035,Hyderabad,Telangana,Hyderabad,18172.0,17.433332730021807,78.41918460449087,4.5,8151,"Cardiology, Orthopedics",11,"NHA, NUHM, OPD, PMSSY, MoHFW"
Hospital #2036,Hyderabad,Telangana,Hyderabad,18172.0,17.532292647310623,78.42573678822258,4.4,6665,"Ophthalmology, General Surgery",29,"NHA, PMSSY, NHM, CGHS, NRHM, NUHM"
Hospital #2037,Hyderabad,Telangana,Hyderabad,18172.0,17.427978682583884,78.50182169764068,2.9,62,Endocrinology,26,"CGHS, OPD, AIIMS, NHA, NUHM, MoHFW"
Hospital #2038,Hyderabad,Telangana,Hyderabad,18172.0,17.49100340428417,78.40423989164272,4.5,2926,Pediatrics,19,"NUHM, OPD, NRHM, MoHFW, AB-PMJAY"
Hospital #2039,Hyderabad,Telangana,Hyderabad,18172.0,17.59208652300614,78.37735058698809,3.0,45,Cardiology,34,"OPD, CGHS, AB-PMJAY, AIIMS, MoHFW, PMSSY"
Hospital #2040,Hyderabad,Telangana,Hyderabad,18172.0,17.509173658031898,78.58303121256733,3.5,161,"Oncology, Pulmonology",15,"NHA, NHM, PMSSY, CGHS, MoHFW, NRHM"
Hospital #2041,Hyderabad,Telangana,Hyderabad,18172.0,17.483018970300822,78.55400351549677,3.9,174,"Dermatology, Ophthalmology",11,"MoHFW, NUHM, NHA, AB-PMJAY, NHM, CGHS"
Hospital #2042,Hyderabad,Telangana,Hyderabad,18172.0,17.447320546659576,78.41006465707682,4.4,106,Neurology,24,"AB-PMJAY, PMSSY, NRHM, MoHFW, AIIMS, NHM"
Hospital #2043,Hyderabad,Telangana,Hyderabad,18172.0,17.477866021713076,78.36574764172843,4.3,765,Psychiatry,1,"NUHM, MoHFW, AIIMS, NRHM, PMSSY, CGHS"
Hospital #2044,Hyderabad,Telangana,Hyderabad,18172.0,17.36422548219288,78.58822406752772,4.4,623,Pulmonology,10,"NHA, NHM, AB-PMJAY, PMSSY, OPD"
Hospital #2045,Hyderabad,Telangana,Hyderabad,18172.0,17.40984326049011,78.53219446755907,3.4,264,"General Surgery, Neurology",40,"AIIMS, NRHM, PMSSY, OPD, MoHFW"
Hospital #2046,Hyderabad,Telangana,Hyderabad,18172.0,17.421784352012036,78.47254554741998,4.4,701,"Pulmonology, Urology",24,"NHA, PMSSY, AB-PMJAY, NRHM, MoHFW"
Hospital #2047,Hyderabad,Telangana,Hyderabad,18172.0,17.42126979806444,78.45909951122502,3.7,215,"Dermatology, Cardiology",33,"NHA, PMSSY, NHM, NRHM, CGHS, AB-PMJAY"
Hospital #2048,Hyderabad,Telangana,Hyderabad,18172.0,17.4616027362789,78.43982837186935,4.8,2778,Psychiatry,8,"NHM, PMSSY, AB-PMJAY, NHA, NUHM"
Hospital #2049,Hyderabad,Telangana,Hyderabad,18172.0,17.417216446738514,78.43997501647874,4.7,7694,"Gastroenterology, General Surgery",36,"AB-PMJAY, NHM, OPD, PMSSY, CGHS"
Hospital #2050,Hyderabad,Telangana,Hyderabad,18172.0,17.30803369390764,78.3969774495788,2.8,241,Pulmonology,31,"PMSSY, NUHM, MoHFW, NHA, AB-PMJAY"
Hospital #2051,Hyderabad,Telangana,Hyderabad,18172.0,17.27392619045156,78.47938752236358,3.3,268,"Gastroenterology, Gynecology",18,"CGHS, PMSSY, NHM, NUHM, NHA, AB-PMJAY"
Hospital #2052,Hyderabad,Telangana,Hyderabad,18172.0,17.414474683109297,78.50025982992351,4.6,695,"Cardiology, Oncology",33,"NHM, OPD, NHA, CGHS, NRHM, AB-PMJAY"
Hospital #2053,Hyderabad,Telangana,Hyderabad,18172.0,17.449183614301877,78.37494401409784,4.5,8345,Endocrinology,29,"PMSSY, AIIMS, AB-PMJAY, NHM, NHA"
Hospital #2054,Hyderabad,Telangana,Hyderabad,18172.0,17.45426019203968,78.43271485357371,4.9,23334,Neurology,9,"NRHM, CGHS, NHM, PMSSY, NHA"
Hospital #2055,Hyderabad,Telangana,Hyderabad,18172.0,17.46862338850184,78.40982220213468,4.5,211,"Ophthalmology, Gynecology",17,"PMSSY, CGHS, OPD, AB-PMJAY, AIIMS, NUHM"
Hospital #2056,Hyderabad,Telangana,Hyderabad,18172.0,17.410574342851444,78.59925990304288,3.4,38,Orthopedics,16,"AIIMS, CGHS, NRHM, NHA, NUHM"
Hospital #2057,Hyderabad,Telangana,Hyderabad,18172.0,17.443861262116794,78.51753106584289,4.4,257,"Pulmonology, Gynecology",15,"NUHM, NRHM, NHA, CGHS, AIIMS, OPD"
Hospital #2058,Hyderabad,Telangana,Hyderabad,18172.0,17.716992409046863,78.68508483790595,2.8,47,"Psychiatry, Cardiology",20,"AB-PMJAY, CGHS, NHM, OPD, NHA, PMSSY"
Hospital #2059,Hyderabad,Telangana,Hyderabad,18172.0,17.351492227266103,78.27866988553453,3.3,85,"Gastroenterology, Urology",14,"AIIMS, OPD, PMSSY, NUHM, CGHS, AB-PMJAY"
Hospital #2060,Hyderabad,Telangana,Hyderabad,18172.0,17.493599341059717,78.39540646857623,3.9,1060,"Dermatology, Endocrinology",3,"PMSSY, NUHM, NHM, CGHS, OPD, AB-PMJAY"
Hospital #2061,Hyderabad,Telangana,Hyderabad,18172.0,17.470725829436383,78.4522498287069,4.3,580,"Orthopedics, Neurology",18,"NUHM, NHA, AIIMS, AB-PMJAY, CGHS"
Hospital #2062,Hyderabad,Telangana,Hyderabad,18172.0,17.354776048046247,78.47126499809063,4.5,588,"General Surgery, Pediatrics",17,"NHM, CGHS, NRHM, NHA, AIIMS"
Hospital #2063,Hyderabad,Telangana,Hyderabad,18172.0,17.351490059087407,78.5507034345611,4.3,5826,Nephrology,22,"NHM, AIIMS, NUHM, NHA, MoHFW, AB-PMJAY"
Hospital #2064,Hyderabad,Telangana,Hyderabad,18172.0,17.469206216348258,78.3811732478266,3.6,393,"Neurology, Gastroenterology",9,"NHM, OPD, AIIMS, CGHS, NUHM"
Hospital #2065,Hyderabad,Telangana,Hyderabad,18172.0,17.419553812949285,78.46423124159207,4.8,29007,"Cardiology, Ophthalmology",16,"AB-PMJAY, AIIMS, NRHM, NUHM, MoHFW, CGHS"
Hospital #2066,Hyderabad,Telangana,Hyderabad,18172.0,17.477105201784198,78.44884050827399,3.4,400,General Surgery,26,"AIIMS, NUHM, CGHS, MoHFW, AB-PMJAY, OPD"
Hospital #2067,Hyderabad,Telangana,Hyderabad,18172.0,17.50434187230603,78.4595115657236,2.8,41,"Endocrinology, Gynecology",6,"OPD, NRHM, NUHM, AB-PMJAY, MoHFW"
Hospital #2068,Hyderabad,Telangana,Hyderabad,18172.0,17.417158853416403,78.47528659936953,3.7,496,Oncology,36,"AB-PMJAY, CGHS, PMSSY, OPD, AIIMS"
Hospital #2069,Hyderabad,Telangana,Hyderabad,18172.0,17.483328317804315,78.36973105958504,4.7,11009,"Cardiology, Pediatrics",17,"CGHS, AB-PMJAY, NRHM, AIIMS, NHA"
Hospital #2070,Hyderabad,Telangana,Hyderabad,18172.0,17.41470789516583,78.39131739573547,4.8,31554,Pediatrics,6,"CGHS, MoHFW, NHA, NRHM, NHM"
Hospital #2071,Hyderabad,Telangana,Hyderabad,18172.0,17.331487433184883,78.51562853552858,4.3,1283,"Oncology, Ophthalmology",23,"OPD, NHA, CGHS, MoHFW, NHM, AIIMS"
Hospital #2072,Hyderabad,Telangana,Hyderabad,18172.0,17.456585164760124,78.42895042150258,4.1,229,Urology,31,"NUHM, CGHS, AB-PMJAY, NHA, NHM"
Hospital #2073,Hyderabad,Telangana,Hyderabad,18172.0,17.54411047190667,78.38632693017475,4.1,229,"Oncology, Neurology",1,"NHA, NRHM, AB-PMJAY, AIIMS, NUHM"
Hospital #2074,Hyderabad,Telangana,Hyderabad,18172.0,17.507536208802076,78.38082254985295,4.4,1997,"Endocrinology, Oncology",20,"PMSSY, CGHS, NHM, AB-PMJAY, NUHM"
Hospital #2075,Hyderabad,Telangana,Hyderabad,18172.0,17.482958269587655,78.42745589317829,4.0,34,Gastroenterology,23,"NHA, MoHFW, AB-PMJAY, OPD, PMSSY, CGHS"
Hospital #2076,Hyderabad,Telangana,Hyderabad,18172.0,17.497802785336827,78.39630093963774,4.5,534,"Pediatrics, Endocrinology",8,"PMSSY, NHM, AB-PMJAY, NHA, CGHS, NUHM"
Hospital #2077,Hyderabad,Telangana,Hyderabad,18172.0,17.500430932615707,78.31898334879678,4.4,143,"Ophthalmology, Pediatrics",13,"NUHM, PMSSY, AIIMS, CGHS, OPD"
Hospital #2078,Hyderabad,Telangana,Hyderabad,18172.0,17.48269767483397,78.6053046118147,5.0,776,Urology,1,"OPD, CGHS, AIIMS, NRHM, NUHM, NHA"
Hospital #2079,Hyderabad,Telangana,Hyderabad,18172.0,17.361795496972913,78.5754157009483,4.6,2009,Oncology,11,"NUHM, PMSSY, OPD, MoHFW, AIIMS, NRHM"
Hospital #2080,Hyderabad,Telangana,Hyderabad,18172.0,17.416058133176232,78.43416650984018,4.4,2917,"General Surgery, Endocrinology",15,"CGHS, AB-PMJAY, OPD, MoHFW, AIIMS"
Hospital #2081,Hyderabad,Telangana,Hyderabad,18172.0,17.506067547964044,78.47936815277995,3.7,265,"Orthopedics, General Surgery",10,"NRHM, AIIMS, NHA, NHM, AB-PMJAY, CGHS"
Hospital #2082,Hyderabad,Telangana,Hyderabad,18172.0,17.390011501909317,78.40992699501496,4.7,1285,"Psychiatry, Nephrology",5,"NHM, AIIMS, PMSSY, CGHS, AB-PMJAY"
Hospital #2083,Hyderabad,Telangana,Hyderabad,18172.0,17.385312025153183,78.56335673952411,1.9,372,"Cardiology, Pulmonology",22,"MoHFW, AB-PMJAY, OPD, NRHM, NUHM, PMSSY"
Hospital #2084,Hyderabad,Telangana,Hyderabad,18172.0,17.42353170732193,78.43424798554672,3.5,239,Ophthalmology,2,"OPD, NHM, AIIMS, MoHFW, NRHM, CGHS"
Hospital #2085,Hyderabad,Telangana,Hyderabad,18172.0,17.17545258706744,78.30930507184124,2.6,36,"Gynecology, Oncology",15,"NHM, NUHM, CGHS, NHA, OPD"
Hospital #2086,Hyderabad,Telangana,Hyderabad,18172.0,17.678821667124154,78.24809147998111,1.9,372,Cardiology,18,"NUHM, NRHM, PMSSY, NHA, OPD, MoHFW"
Hospital #2087,Hyderabad,Telangana,Hyderabad,18172.0,17.282442551366827,78.26033043405177,3.2,126,Nephrology,22,"AB-PMJAY, NRHM, NHA, PMSSY, OPD, AIIMS"
Hospital #2088,Hyderabad,Telangana,Hyderabad,18172.0,17.425643727189993,78.45519531585785,4.4,1404,Endocrinology,14,"PMSSY, AB-PMJAY, NHA, NHM, CGHS, NUHM"
Hospital #2089,Hyderabad,Telangana,Hyderabad,18172.0,17.511522458622782,78.4451708190043,3.3,161,Ophthalmology,16,"PMSSY, NRHM, OPD, AIIMS, MoHFW"
Hospital #2090,Hyderabad,Telangana,Hyderabad,18172.0,17.523434964113083,78.38667755008444,4.1,229,"Neurology, Pediatrics",15,"CGHS, MoHFW, NHA, AB-PMJAY, PMSSY, NUHM"
Hospital #2091,Hyderabad,Telangana,Hyderabad,18172.0,17.527771382344945,78.44632364340444,4.0,107,"General Surgery, Dermatology",20,"AB-PMJAY, NUHM, NHM, NRHM, AIIMS, NHA"
Hospital #2092,Hyderabad,Telangana,Hyderabad,18172.0,17.287946382627158,78.5672949329907,4.3,125,Gastroenterology,13,"MoHFW, AIIMS, AB-PMJAY, OPD, NUHM, CGHS"
Hospital #2093,Hyderabad,Telangana,Hyderabad,18172.0,17.46997564581218,78.47297673246906,4.4,975,"Dermatology, Nephrology",18,"AIIMS, MoHFW, CGHS, NRHM, NHM"
Hospital #2094,Hyderabad,Telangana,Hyderabad,18172.0,17.37582057300942,78.58496065057149,4.4,273,Urology,25,"NUHM, MoHFW, PMSSY, AIIMS, CGHS, AB-PMJAY"
Hospital #2095,Hyderabad,Telangana,Hyderabad,18172.0,17.39275685788681,78.56191387351865,3.7,418,Oncology,12,"OPD, AIIMS, MoHFW, NHM, NHA"
Hospital #2096,Hyderabad,Telangana,Hyderabad,18172.0,17.562959244699684,78.19253138582381,3.8,22,Orthopedics,17,"MoHFW, NHA, NUHM, AB-PMJAY, AIIMS, NHM"
Hospital #2097,Hyderabad,Telangana,Hyderabad,18172.0,17.50195315094979,78.39332750855927,4.7,2391,"Gynecology, Endocrinology",17,"AB-PMJAY, OPD, MoHFW, PMSSY, NUHM, AIIMS"
Hospital #2098,Hyderabad,Telangana,Hyderabad,18172.0,17.492257469966585,78.54133023311353,4.5,1295,Neurology,32,"AB-PMJAY, NRHM, AIIMS, NUHM, MoHFW, NHM"
Hospital #2099,Hyderabad,Telangana,Hyderabad,18172.0,17.496170737004036,78.31963813681949,4.2,201,Neurology,26,"CGHS, NRHM, OPD, NUHM, NHA"
Hospital #2100,Hyderabad,Telangana,Hyderabad,18172.0,17.465199266442927,78.48189637140341,3.1,214,Gynecology,21,"CGHS, NUHM, OPD, PMSSY, AB-PMJAY"
Hospital #2101,Hyderabad,Telangana,Hyderabad,18172.0,17.277724974236623,78.46563613359184,3.0,49,"Urology, Pulmonology",8,"OPD, PMSSY, NRHM, NHA, CGHS, NHM"
Hospital #2102,Hyderabad,Telangana,Hyderabad,18172.0,17.333687523477465,78.5833349922618,4.5,122,Cardiology,29,"OPD, PMSSY, CGHS, NHM, MoHFW"
Hospital #2103,Hyderabad,Telangana,Hyderabad,18172.0,17.371397682789233,78.43114546599888,3.8,42,Urology,13,"NHA, CGHS, NUHM, NRHM, OPD, PMSSY"
Hospital #2104,Hyderabad,Telangana,Hyderabad,18172.0,17.480589468611626,78.56899641133843,3.3,175,Nephrology,16,"AIIMS, CGHS, NRHM, OPD, NHM, AB-PMJAY"
Hospital #2105,Hyderabad,Telangana,Hyderabad,18172.0,17.460310312677276,78.4308029510205,4.4,1994,"Cardiology, Dermatology",33,"NRHM, OPD, NHA, MoHFW, PMSSY"
Hospital #2106,Hyderabad,Telangana,Hyderabad,18172.0,17.20567472020404,78.51272400765997,3.2,196,Neurology,14,"NRHM, CGHS, AB-PMJAY, OPD, AIIMS, NHA"
Hospital #2107,Hyderabad,Telangana,Hyderabad,18172.0,17.48314603645786,78.36578551525511,4.3,2487,Urology,8,"CGHS, NHM, NHA, MoHFW, PMSSY, NRHM"
Hospital #2108,Hyderabad,Telangana,Hyderabad,18172.0,17.502270157966965,78.38989411939627,4.0,1068,"Pediatrics, Urology",30,"NHM, NHA, NRHM, CGHS, OPD"
Hospital #2109,Hyderabad,Telangana,Hyderabad,18172.0,17.419910877312162,78.42099948315372,4.0,1164,Nephrology,28,"NHM, CGHS, PMSSY, MoHFW, NHA"
Hospital #2110,Hyderabad,Telangana,Hyderabad,18172.0,17.33713865549934,78.06136243067971,2.2,55,Oncology,22,"NRHM, AIIMS, OPD, NHA, MoHFW, AB-PMJAY"
Hospital #2111,Hyderabad,Telangana,Hyderabad,18172.0,17.40547683058434,78.4586217534438,4.5,119,"Urology, Pulmonology",19,"NHM, AB-PMJAY, CGHS, NUHM, NHA, PMSSY"
Hospital #2112,Hyderabad,Telangana,Hyderabad,18172.0,17.22493716034389,78.3489101647335,2.9,112,Oncology,29,"NHA, AIIMS, OPD, MoHFW, NUHM"
Hospital #2113,Hyderabad,Telangana,Hyderabad,18172.0,17.365658391377625,78.5909615245379,4.1,944,"Pediatrics, General Surgery",32,"OPD, AIIMS, CGHS, MoHFW, NHM"
Hospital #2114,Hyderabad,Telangana,Hyderabad,18172.0,17.29956313865024,78.44816063780968,4.7,35,Gynecology,24,"NHA, CGHS, PMSSY, NRHM, NHM"
Hospital #2115,Hyderabad,Telangana,Hyderabad,18172.0,17.398451488470634,78.42134061881124,4.5,154,General Surgery,31,"CGHS, AIIMS, NHM, NHA, NUHM"
Hospital #2116,Hyderabad,Telangana,Hyderabad,18172.0,17.427997241293603,78.45946040429725,2.9,523,Psychiatry,18,"AIIMS, AB-PMJAY, NRHM, MoHFW, NHA, CGHS"
Hospital #2117,Hyderabad,Telangana,Hyderabad,18172.0,17.350397016823546,78.49952302692063,4.8,2759,Orthopedics,32,"MoHFW, OPD, CGHS, NHM, NUHM"
Hospital #2118,Hyderabad,Telangana,Hyderabad,18172.0,17.43902577940231,78.35308380791719,4.9,9258,"Oncology, Ophthalmology",19,"NRHM, CGHS, AIIMS, NHA, NHM"
Hospital #2119,Hyderabad,Telangana,Hyderabad,18172.0,17.49145576933386,78.40042307240674,4.6,145,Endocrinology,22,"NHA, NUHM, MoHFW, AB-PMJAY, PMSSY"
Hospital #2120,Hyderabad,Telangana,Hyderabad,18172.0,17.643715691920058,78.32467176121725,5.0,1,Gastroenterology,9,"MoHFW, NHM, PMSSY, AIIMS, CGHS, NUHM"
Hospital #2121,Hyderabad,Telangana,Hyderabad,18172.0,17.529419101445242,78.49180733264606,4.3,1152,"Cardiology, Pulmonology",32,"CGHS, AIIMS, MoHFW, OPD, NHA"
